OrderLineID,TransactionID,ProductID,Quantity,UnitPrice,Discount,LineTotal
"OL-4583","TRN-10828","P102","3","80","0.1","216"
"OL-4584","TRN-10828","C302","2","50","0.1","90"
" OL-4585 ","TRN-10828","P203","3","68","0.1","183.6"
"OL-4586","TRN-10828","P203","3","68","0.1","183.6"
"OL-4587","TRN-10829","P203","3","68","0","204"
"#N/A","TRN-10830","P201","2","70","0.1","126"
"OL-4589","TRN-10831","C302","2","50","0","100"
"OL-4590","TRN-10831","C303","3","60","0","180"
"OL-4591","TRN-10832","","2","","0","130"
"OL-4592","TRN-10832","P103","1","95","0","95"
"OL-4593","TRN-10833","C304","1","58","0","58"
"OL-4594","TRN-10833","P202","1","65","0","65"
"OL-4595","TRN-10833","P203","1","68","0","68"
"OL-4596","TRN-10833","C301","3","55","0","165"
"OL-4597","TRN-10834","C302","2","50","0.15","85"
"OL-4598","TRN-10834","P201","3","70","0.15","178.5"
"OL-4599","TRN-10835","C303","2","60","0","120"
"OL-4600","TRN-10836","C301","3","55","0","165"
"OL-4601","TRN-10836","P202","2","65","0","130"
"OL-4602","TRN-10836","","3","55","0","165"
"OL-4603"," TRN-10836 ","P103","2","95","0","190"
"OL-4604","TRN-10837","P203","1","68","0","68"
" OL-4605 ","TRN-10837","P103","3","95","0","285"
"OL-4605","TRN-10837","P103","3","95","0","285"
"OL-4607","TRN-10837","C302","1","50","0","50"
"OL-4608","TRN-10838","P103","1","95","0.15","80.75"
"","TRN-10838"," P202 ","2","65","0.15","110.5"
"OL-4610","TRN-10839","","2","85","0","170"
"OL-4611","TRN-10839","P201","1","70","0","70"
"OL-4612","TRN-10839","P101","2","85","0","170"
"OL-4613","TRN-10839","C302","2","50","0","100"
"OL-4614","TRN-10840","C302","2","50","0.05","95"
"OL-4614","TRN-10840","C302","2","50","0.05","95"
"OL-4616","TRN-10840"," P203 ","1","68","0.05","64.6"
"OL-4617","TRN-10840","C302","2","50","0.05","95"
"OL-4618","TRN-10841","P102","2","80","0","160"
"OL-4619","TRN-10841","P103","1","95","0","95"
"OL-4620","TRN-10841","C304","1","58","0","58"
"OL-4621","TRN-10842","C304","1","58","0.1","52.2"
"OL-4622","TRN-10843","C302","2","50","0","100"
"OL-4622","TRN-10843","C302","2","50","0","100"
"OL-4624","TRN-10843","C302","3","50","0","150"
"OL-4625","TRN-10844","P102","1","80","0","80"
"OL-4626","TRN-10844","P202","1","65","0","65"
"OL-4627","TRN-10844","P203","2","68","","136"
"OL-4628","TRN-10844","P102","1","80","0","80"
"OL-4629","TRN-10845","P201","2","70","0.15","119"
"OL-4630","TRN-10846","C301","2","55","0","110"
"OL-4631","TRN-10847","P102","2","80","0","160"
"OL-4632","TRN-10847","P201","2","70","0","140"
"OL-4633","TRN-10848","P101","2","","0",""
"OL-4634","TRN-10848","P103","3","95","0","285"
"OL-4635"," TRN-10848 ","P102","1","80","0","80"
"OL-4636","TRN-10848","P201","1","70","0","70"
"OL-4637","","P101","3","85","0.1","229.5"
"OL-4638","TRN-10849","C301","3","55","0.1","148.5"
"OL-4639","TRN-10850","P102","2","","0","160"
"OL-4640","TRN-10851","P201","","70","0.15","59.5"
"OL-4641","TRN-10852","","2","95","0","190"
"OL-4642","TRN-10853","P102","1","80","0.05","76"
"OL-4643","TRN-10853","C302","1","50","0.05","47.5"
"OL-4644","TRN-10853","P102","2","80","0.05","152"
"OL-4645","#N/A","C304","2","58","0.05","110.2"
"OL-4646"," TRN-10854 ","P102","1","80","0","80"
"OL-4647","TRN-10854","P101","3","85","0","255"
"OL-4647","TRN-10854","P101","3","85","0","255"
"OL-4649","TRN-10854","P101","3","85","0","255"
"OL-4650","TRN-10855","P101","1","85","0","85"
"OL-4651","TRN-10855","C301","2","55","0","110"
"OL-4652","","P101","2","85","0","170"
"OL-4653","TRN-10856","P103","2","95","0.15","161.5"
"OL-4654","TRN-10856","C304","2","58","0.15","98.6"
"OL-4655","TRN-10856","P103","2","","0.15","161.5"
"OL-4656","TRN-10857","P201","3","70","0.1","189"
"OL-4657","TRN-10858","P102","3","80","0","240"
"OL-4658","TRN-10858","C303","3","60","0","180"
"OL-4659"," TRN-10858 ","P103","2","95","0","190"
" OL-4660 ","TRN-10858","P202","1","65","0","65"
"OL-4661","TRN-10859","P103","1","95","0.1","85.5"
"OL-4662","TRN-10860","P203","3","68","0.15","173.4"
"OL-4663","TRN-10860","C303","1","60","0.15","51"
"OL-4664","TRN-10860","","3","58","0.15","147.9"
"OL-4665","TRN-10861","P203","1","68","0.15","57.8"
"OL-4666","TRN-10861","P203","3","68","0.15","173.4"
"OL-4667","TRN-10861","C304","1","58","0.15","49.3"
"","TRN-10862","P202","2","65","0.15","110.5"
"OL-4669","","C301","1","55","0.15","46.75"
"OL-4670","TRN-10862","P103","2","95","0.15","161.5"
"OL-4671","TRN-10863","P103","3","95","0","285"
"OL-4672","TRN-10863","P203","3","68","0","204"
"OL-4673","TRN-10864","C301","1","55","0.15","46.75"
"OL-4674"," TRN-10865 ","P202","2","65","0","130"
"OL-4675"," TRN-10865 ","P102","3","80","0","240"
"OL-4676","TRN-10865","P101","2","85","0","170"
"OL-4677","TRN-10866","C301","2","55","0.15","93.5"
"OL-4678","TRN-10867","C302","3","50","0","150"
"OL-4679","TRN-10867","","3","50","0","150"
"OL-4680"," TRN-10867 ","P103","3","95","0","285"
"OL-4681","TRN-10868","C301","3","55","0","165"
"OL-4682","TRN-10869","P101","1","85","0","85"
"OL-4683","TRN-10870"," P201 ","3","70","0","210"
"OL-4684","TRN-10870","P101","3","85","0","255"
"OL-4685","TRN-10870","P202","2","65","0","130"
"OL-4686","#N/A","C301","1","55","0","55"
"OL-4687","TRN-10871","P202","1","65","0","65"
"OL-4688","TRN-10871","P103","3","95","0","285"
"OL-4689","TRN-10871","P101","2","85","0","170"
"OL-4690","TRN-10871","P102","3","80","0","240"
"OL-4691","TRN-10872","C303","3","60","","180"
"OL-4692","TRN-10872","C302","2","50","0","100"
"OL-4693","TRN-10872","P101","1","85","0","85"
"OL-4694","TRN-10872","P202","1","65","0","65"
"OL-4695","TRN-10873","C304","3","58","0","174"
"OL-4696","TRN-10874","P102","1","80","0","80"
"","TRN-10875","C302","3","50","0.15","127.5"
"OL-4698","TRN-10875","P203","1","68","0.15","57.8"
"OL-4699","TRN-10875","P102","3","80","0.15","204"
"OL-4700","TRN-10875","C302","3","50","0.15","127.5"
"OL-4701","TRN-10876","C302","3","50","0","150"
"OL-4702","TRN-10876","P101","1","85","0","85"
"OL-4703","TRN-10877","P203","3","68","0","204"
"OL-4704","TRN-10877","P101","1","85","0","85"
"OL-4705","TRN-10877","P103","2","95","0","190"
"OL-4706","TRN-10878","","3","65","0","195"
"OL-4707","TRN-10878","C302","2","50","0","100"
"OL-4708","TRN-10879","C302","1","50","0","50"
"OL-4709","TRN-10879","C303","2","60","0","120"
" OL-4710 ","TRN-10879","C304","1","58","0","58"
"OL-4711","TRN-10879","P101","1","85","0","85"
"OL-4712","TRN-10880","C304","2","58","0","116"
"OL-4713","TRN-10880","P202","3","65","0","195"
"OL-4714","TRN-10880","P203","1","","0","68"
"OL-4715","#N/A","P202","3","65","0.15","165.75"
"OL-4716","#N/A","P103","3","95","0.15","242.25"
"OL-4717","TRN-10882","P201","1","70","0.1","63"
"OL-4717","TRN-10882","P201","1","70","0.1","63"
"OL-4719","TRN-10882","P102","2","80","0.1","144"
"OL-4720","TRN-10883","C301","3","55","0","165"
"OL-4721","TRN-10883"," P103 ","3","95","0","285"
"OL-4722","TRN-10884","P201","3","70","0",""
"OL-4723","TRN-10884","P103","2","95","0","190"
"OL-4724","TRN-10884","P101","2","85","0","170"
"OL-4725","TRN-10884","C304","2","58","0","116"
"OL-4725","TRN-10884","C304","2","58","0","116"
"OL-4727","TRN-10885","P101","3","85","0.15","216.75"
"OL-4728","TRN-10885","P202","3","65","0.15",""
"OL-4729","TRN-10886","P202","2","65","0.05","123.5"
"OL-4730","TRN-10886"," P102 ","1","80","0.05","76"
"OL-4731","TRN-10886","P201","3","70","0.05","199.5"
"OL-4732","TRN-10886","P203","2","68","0.05","129.2"
"OL-4733","TRN-10887","C301","2","55","0","110"
"OL-4734","TRN-10887","C302","1","50","0","50"
"OL-4735","TRN-10887","C301","3","55","0","165"
"OL-4736","TRN-10888","C302","3","50","0","150"
"OL-4737","TRN-10888","P102","3","80","0","240"
"OL-4738","TRN-10888","P203","2","68","0","136"
"OL-4739","TRN-10889","C303","2","60","0.1","108"
"OL-4740","TRN-10890","C304","2","58","","116"
"OL-4740","TRN-10890","C304","2","58","0","116"
"OL-4741","TRN-10890","P202","2","65","0","130"
" OL-4743 ","TRN-10891","C301","3","55","0","165"
"#N/A","TRN-10891","P201","2","70","0","140"
"OL-4745","TRN-10891","P201","3","70","0","210"
"OL-4746","TRN-10891","P103","3","95","0","285"
"","TRN-10892","P202","1","65","0","65"
"OL-4748","TRN-10892"," P101 ","3","85","0","255"
"OL-4749","TRN-10892","P102","3","80","0","240"
"OL-4750","TRN-10893","P102","3","80","0","240"
"OL-4751","#N/A","C304","1","58","0","58"
"OL-4752","TRN-10893","C302","1","","0","50"
"OL-4753","TRN-10894","C302","1","50","0","50"
"OL-4754","TRN-10895","P103","3","95","0","285"
"OL-4755","TRN-10895","C304","1","58","0","58"
"OL-4756"," TRN-10895 ","C304","2","58","0","116"
"OL-4757","TRN-10896","C304","3","58","0","174"
"OL-4758","TRN-10896","P103","2","95","0","190"
"OL-4759","TRN-10896","P202","2","65","0","130"
"OL-4760","TRN-10897","P103","","95","0","285"
"OL-4761"," TRN-10897 ","P202","2","65","0","130"
"OL-4762","TRN-10897","P202","2","65","0","130"
"OL-4763","TRN-10898"," C303 ","3","60","0","180"
"OL-4764","TRN-10899","P203","1","","0.1","61.2"
"OL-4765","TRN-10899","P202","3","65","0.1","175.5"
"OL-4766","TRN-10899","P101","1","85","0.1","76.5"
"OL-4766","TRN-10899","P101","1","85","0.1","76.5"
"OL-4768","TRN-10900","P102","1","80","0","80"
"OL-4769","TRN-10901","","3","58","0.1","156.6"
"OL-4770","TRN-10901","P103","1","95","0.1","85.5"
"OL-4771","","C304","3","58","0.1","156.6"
"OL-4772","TRN-10902","P101","1","85","0","85"
"OL-4773","TRN-10902","P102","2","80","0","160"
"OL-4774","TRN-10903","P102","2","80","0","160"
"OL-4775","TRN-10903","P102","2","","0","160"
"OL-4776","TRN-10903","P101","3","85","0","255"
"OL-4777","TRN-10904","P201","3","70","0","210"
"OL-4778","TRN-10904","","2","55","0","110"
"OL-4779","TRN-10904","P201","3","70","0","210"
"OL-4780","TRN-10905","P203","1","68","0.15","57.8"
"OL-4781","TRN-10905","P203","1","68","0.15","57.8"
"OL-4782"," TRN-10905 ","P102","1","80","0.15","68"
" OL-4783 ","TRN-10906","P202","3","65","0","195"
"OL-4784","TRN-10906","P201","2","70","0","140"
"OL-4785","TRN-10906","C303","2","60","0","120"
"OL-4786","","C302","1","50","0","50"
"OL-4787","TRN-10907","C304","1","58","0","58"
"OL-4788","TRN-10907","P101","1","85","0","85"
"OL-4789","TRN-10907"," C302 ","2","50","0","100"
"OL-4790","TRN-10908","P201","3","70","0","210"
"OL-4791","TRN-10908","C301","1","55","0","55"
"OL-4792","TRN-10908","P101","1","85","0","85"
"OL-4793"," TRN-10908 ","C301","1","55","0","55"
"OL-4794","TRN-10909","P202","1","65","0","65"
"OL-4794","TRN-10909","P202","1","65","0","65"
"OL-4796","TRN-10909","P201","2","70","0","140"
"OL-4797","TRN-10910","P201","2","70","0","140"
"OL-4798"," TRN-10910 ","C302","2","50","0","100"
"OL-4799","TRN-10911","P101","2","85","0","170"
"OL-4800","TRN-10912","C302","3","50","0.05","142.5"
"OL-4801","TRN-10912","C304","1","58","","55.1"
"OL-4802","TRN-10913","C301","1","55","0","55"
"OL-4803","TRN-10913","C303","2","60","0","120"
"OL-4804","TRN-10913","C303","2","60","0","120"
" OL-4805 ","TRN-10914","P102","1","80","0.1","72"
"OL-4806","TRN-10914","P102","3","80","0.1","216"
"OL-4807","TRN-10914","C302","1","50","0.1","45"
"OL-4808","TRN-10914","P202","1","65","0.1","58.5"
"OL-4809","TRN-10915","P101","3","85","0.1","229.5"
"OL-4810"," TRN-10915 ","P203","3","68","0.1","183.6"
"OL-4811","TRN-10916","P201","2","70","0","140"
"OL-4812","TRN-10916","P202","2","65","0","130"
"OL-4813","TRN-10916","C304","2","","0","116"
"OL-4814"," TRN-10917 ","C301","3","55","0","165"
"OL-4815","TRN-10917","P101","2","85","0","170"
"OL-4816","TRN-10918","P202","","65","0.1","58.5"
"OL-4817","TRN-10918","C303","3","60","0.1",""
"OL-4818","TRN-10918","P103","1","95","0.1","85.5"
"OL-4819","TRN-10919","P103","3","95","0","285"
" OL-4820 ","","P202","2","65","0","130"
"OL-4821","TRN-10919","C303","1","60","0","60"
"OL-4822","TRN-10919","P202","3","65","0","195"
"OL-4823","TRN-10920","P101","1","85","0.15","72.25"
"OL-4824","TRN-10920","C303","1","60","0.15","51"
"OL-4825","TRN-10920","C304","2","58","0.15","98.6"
"OL-4826","TRN-10920"," C302 ","3","50","0.15","127.5"
"OL-4827","TRN-10921","P203","2","68","0","136"
" OL-4828 ","","C302","1","50","0","50"
"OL-4829","TRN-10921","P201","2","70","0","140"
"OL-4830","TRN-10922","P102","1","80","0","80"
"OL-4831","TRN-10922","P201","2","70","0","140"
" OL-4832 ","TRN-10922"," P101 ","1","85","0","85"
"OL-4833"," TRN-10923 ","C304","1","58","0.15","49.3"
"OL-4834","TRN-10923","P103","3","95","0.15","242.25"
" OL-4835 ","TRN-10924","P102","2","80","0","160"
"OL-4836","TRN-10924"," P103 ","2","95","0","190"
"OL-4837","TRN-10924","P201","3","70","0","210"
"OL-4838","TRN-10925","P101","1","85","0","85"
"OL-4839","TRN-10926","P102","1","80","0","80"
"OL-4840","TRN-10926","P102","1","80","0","80"
"OL-4841","TRN-10926","P203","2","68","0","136"
"OL-4842","TRN-10927","P201","1","70","0.05","66.5"
" OL-4843 ","TRN-10927"," P202 ","1","65","0.05","61.75"
"OL-4844","TRN-10927","P202","3","65","0.05","185.25"
"OL-4845"," TRN-10928 ","","3","50","0","150"
"OL-4846","TRN-10928","C301","1","55","0","55"
"OL-4847","TRN-10929","P101","3","85","0","255"
"OL-4848","TRN-10929","P202","1","65","0","65"
"OL-4849","TRN-10930","C302","3","50","0","150"
"OL-4850","TRN-10930","C302","3","50","0","150"
"OL-4851","TRN-10930","P103","1","","0","95"
"OL-4851","TRN-10930","P103","1","95","0","95"
"OL-4853","","P101","1","85","0","85"
"OL-4854","TRN-10931","P103","2","95","0","190"
"OL-4855","TRN-10931","C301","2","55","0","110"
"OL-4855","TRN-10931","C301","2","55","0","110"
"OL-4857","TRN-10932","C302","2","50","0",""
" OL-4858 "," TRN-10933 ","C304","3","58","0","174"
"OL-4859","TRN-10933","P203","1","68","0","68"
"OL-4860","TRN-10933","P102","2","80","0","160"
"OL-4860","TRN-10933","P102","2","80","0","160"
"OL-4862","TRN-10934","P202","2","65","0","130"
"OL-4863","TRN-10935","P101","3","85","0.05","242.25"
"OL-4864","TRN-10935","P103","1","95","0.05","90.25"
"OL-4865","TRN-10935","P101","3","85","0.05","242.25"
"OL-4865","TRN-10935","P101","3","85","0.05","242.25"
"OL-4867","TRN-10936","P102","1","80","0.05","76"
" OL-4868 ","TRN-10937","C303","2","60","0","120"
"OL-4869","TRN-10937","C302","2","50","0","100"
"OL-4870","TRN-10937","P201","2","70","0","140"
" OL-4871 ","TRN-10938","P202","2","65","0","130"
"OL-4872","TRN-10939","P102","1","80","0.1","72"
"OL-4873","","P201","1","","0.1","63"
"OL-4874","TRN-10939","P201","1","70","0.1","63"
"OL-4875","TRN-10939","C303","3","60","0.1","162"
"OL-4876","TRN-10940","C304","3","58","0.15","147.9"
"OL-4877"," TRN-10940 ","P102","1","80","0.15","68"
"OL-4878","TRN-10940","P101","2","85","0.15","144.5"
"OL-4879","TRN-10941","P101","2","85","0","170"
"OL-4880","TRN-10942","C304","1","58","0","58"
"OL-4881","TRN-10942","P202","2","65","0","130"
"OL-4882","TRN-10942"," P203 ","2","68","0","136"
"OL-4883","TRN-10942","P202","2","65","0","130"
"OL-4884","TRN-10943","P202","3","65","0.1","175.5"
"OL-4885","TRN-10943","C302","3","50","0.1","135"
"OL-4886","TRN-10943","C302","","50","0.1",""
"OL-4887","TRN-10943","C303","2","60","0.1","108"
"OL-4888"," TRN-10944 ","P101","2","85","0","170"
"OL-4889","TRN-10944","","2","65","0","130"
"OL-4890","TRN-10944","#N/A","3","85","0","255"
"OL-4891","TRN-10944","P202","1","65","0","65"
"","TRN-10945","P103","3","95","0.15","242.25"
"OL-4893","TRN-10945","C302","3","50","0.15","127.5"
"OL-4894"," TRN-10945 ","C302","3","50","0.15","127.5"
"","TRN-10945","C301","1","55","0.15","46.75"
"OL-4896","TRN-10946","C302","2","50","0","100"
"OL-4897","TRN-10946","","3","68","0","204"
"OL-4898","TRN-10946","P101","1","85","0","85"
"OL-4899","TRN-10947","P203","2","68","0","136"
"OL-4900","TRN-10947"," C304 ","2","58","0","116"
"OL-4901","TRN-10948","C302","2","50","","100"
"OL-4902","TRN-10949","P101","2","85","0.15","144.5"
"OL-4903","TRN-10949","C301","1","55","0.15","46.75"
"OL-4904","TRN-10949","P103","2","95","0.15","161.5"
"OL-4905","TRN-10950","P201","1","70","0","70"
"OL-4906","TRN-10950","P101","2","85","0","170"
"OL-4907","TRN-10951","P203","3","68","0","204"
"OL-4908","TRN-10952","P202","2","65","0","130"
"OL-4909","TRN-10952","C301","2","55","0","110"
"OL-4910","TRN-10953","","1","70","0.15","59.5"
"OL-4911","TRN-10953","C302","1","50","0.15","42.5"
" OL-4912 ","","P102","3","80","0.15","204"
"OL-4913","","P101","2","85","0","170"
"OL-4914","TRN-10955"," P202 ","1","65","0","65"
"OL-4915","","C301","3","55","0","165"
"OL-4916","TRN-10956","P201","1","70","0","70"
" OL-4917 ","TRN-10956","P201","2","70","0","140"
"OL-4918","TRN-10957","P103","2","95","","180.5"
"OL-4919","TRN-10957","P202","3","65","0.05","185.25"
"OL-4920","TRN-10957","P103","2","95","0.05","180.5"
"OL-4921","TRN-10958","P103","","95","0","95"
"OL-4922","TRN-10959","C303","1","60","0","60"
"OL-4923","TRN-10959","C301","2","55","0","110"
"OL-4924","TRN-10959","C302","1","50","0","50"
"OL-4925","TRN-10959","P201","3","70","0","210"
"OL-4926","TRN-10960","C303","3","60","0","180"
"","TRN-10960","C302","2","50","0","100"
"OL-4928","TRN-10961","P101","3","85","0","255"
"OL-4929","TRN-10961","P203","1","68","0","68"
"OL-4930","TRN-10961","P202","1","65","0","65"
"OL-4931","TRN-10962","C302","3","50","","150"
"OL-4932","","C301","2","55","","110"
"","TRN-10962","C301","1","55","0","55"
"OL-4934","#N/A","","3","95","0","285"
"","TRN-10963","P103","1","95","0","95"
"OL-4936","TRN-10964","P201","1","70","0","70"
"OL-4937","TRN-10964","C304","3","58","0","174"
"OL-4938","TRN-10964","P103","2","95","0","190"
"OL-4939"," TRN-10965 ","P103","1","95","0","95"
"OL-4939","TRN-10965","P103","1","95","0","95"
"OL-4941","TRN-10966","P103","2","95","0","190"
"OL-4942","#N/A","C302","","50","0","100"
"OL-4943","TRN-10966","P102","3","80","0","240"
"OL-4944","TRN-10966","P103","2","95","0","190"
"OL-4945","TRN-10967","C303","3","60","0",""
"OL-4946","TRN-10968","P201","1","70","0","70"
"OL-4947","TRN-10968","C303","2","60","0","120"
"OL-4948","TRN-10969","P203","1","68","0.1","61.2"
"OL-4948","TRN-10969","P203","1","68","0.1","61.2"
"OL-4950","TRN-10969","P203","3","68","0.1","183.6"
"OL-4951","TRN-10969","#N/A","","65","0.1","175.5"
"OL-4952","TRN-10970","C301","1","55","0.15","46.75"
"OL-4952","TRN-10970","C301","1","55","0.15","46.75"
"OL-4954","TRN-10970","C303","1","","0.15","51"
"OL-4955","TRN-10971","P103","3","95","0","285"
"OL-4956","TRN-10971","C303","3","60","0","180"
"OL-4957","TRN-10971","P103","1","95","0","95"
"OL-4958","TRN-10971","P103","3","95","0","285"
"OL-4959","TRN-10972","P103","3","95","0","285"
"OL-4960","TRN-10973","C304","","58","","58"
"OL-4961","TRN-10974","C304","2","58","0.05","110.2"
"OL-4962","TRN-10975","C303","2","60","0","120"
"OL-4963","TRN-10975","C301","3","55","0","165"
"OL-4964","","C303","3","60","0","180"
"OL-4965","TRN-10976","P202","3","65","0","195"
"OL-4966","TRN-10976","P201","1","70","0","70"
"OL-4967","TRN-10976"," P203 ","2","68","0","136"
"OL-4968","TRN-10977","C302","3","50","0","150"
"OL-4969","TRN-10977","C304","3","58","0","174"
"OL-4970","TRN-10977","C302","2","50","0","100"
"OL-4971","TRN-10977","C304","3","58","0","174"
"OL-4972","TRN-10978","P102","3","80","0","240"
"OL-4973","TRN-10978","C304","1","58","0","58"
"OL-4974","TRN-10979","C303","2","60","","120"
"OL-4975","TRN-10980","P103","3","95","0","285"
"OL-4975","TRN-10980","P103","3","95","0","285"
"OL-4977","TRN-10981","C302","","50","0.05","95"
"OL-4978","TRN-10982","P201","1","70","","59.5"
"OL-4979","TRN-10983","P201","2","70","0","140"
" OL-4980 ","TRN-10984","P101","1","85","0","85"
"OL-4981","TRN-10985","P202","3","65","0","195"
"OL-4982","TRN-10985","P103","3","95","0","285"
"OL-4982","TRN-10985","P103","3","95","0","285"
"OL-4984","TRN-10986"," P103 ","3","95","0","285"
"OL-4985","TRN-10986","P101","3","85","0","255"
"OL-4986","TRN-10986","P203","2","68","0","136"
"OL-4987","TRN-10987","P201","3","70","0","210"
"OL-4988","","P201","3","70","0","210"
"OL-4989"," TRN-10988 ","P202","1","65","0","65"
"OL-4990","TRN-10988","C303","2","60","0","120"
"OL-4991","TRN-10989","C302","2","50","0.05","95"
"OL-4992","TRN-10989","C304","3","58","0.05","165.3"
"OL-4993","TRN-10989","","3","60","0.05","171"
