TransactionID,Date,CustomerID,StoreID,EmployeeID,PromotionID,PaymentMethod,TotalAmount
"TRN-10947","2024-09-08","CUST-1085","STO-04","EMP-0402","PROMO-00","Cash","252"
"TRN-10948","2024-06-21","CUST-1205","STO-01","EMP-0102","PROMO-00","Credit Card","100"
"TRN-10949","2026-03-01","CUST-1279","STO-03","EMP-0302","PROMO-01","Mobile Payment","352.75"
"TRN-10950","2022-01-01"," CUST-1277 ","STO-03","EMP-0303","PROMO-00","Cash","240"
"TRN-10951","2023-04-19","CUST-1084","STO-01","EMP-0101","PROMO-00","Cash","204"
"TRN-10952","2024-03-27"," CUST-1312 ","STO-03","EMP-0302","PROMO-00","","240"
"TRN-10953","2026-02-18","CUST-1009","STO-03","EMP-0304","PROMO-01","Mobile Payment","306"
"TRN-10954","2025-01-06","CUST-1149","STO-04","EMP-0405","PROMO-00","Debit Card","170"
"TRN-10955","2025-06-01","CUST-1282","STO-01","EMP-0104","PROMO-00","Mobile Payment","65"
"TRN-10956","2024-07-21","CUST-1172","STO-01","EMP-0104","PROMO-00","Debit Card","375"
"TRN-10957"," 2022-10-27 ","CUST-1052","STO-03","EMP-0301","PROMO-03","Debit Card","546.25"
"TRN-10958","2025-04-19","CUST-1333","STO-03","EMP-0301","PROMO-00","","95"
"TRN-10959","2025-06-12","CUST-1386","STO-04","EMP-0404","","Mobile Payment","430"
"TRN-10959","2025-06-12","CUST-1386","STO-04","EMP-0404","PROMO-00","Mobile Payment","430"
"TRN-10961","2023-02-16","CUST-1199","STO-02","EMP-0203","PROMO-00","Cash","388"
"TRN-10962","2025-09-27","CUST-1070","STO-02","EMP-0205","PROMO-00","Mobile Payment","315"
"TRN-10962","2025-09-27","CUST-1070","STO-02","EMP-0205","PROMO-00","Mobile Payment","315"
"TRN-10964","2024-08-11","CUST-1256","STO-03","EMP-0304","PROMO-00","Cash","434"
"TRN-10965","2026-03-05","CUST-1346","STO-02","EMP-0201","PROMO-00","Debit Card","195"
"TRN-10966","2022-08-20"," CUST-1053 ","STO-01","EMP-0102","PROMO-00","Debit Card","720"
"TRN-10967","2024-08-08","CUST-1003","STO-02","EMP-0202"," PROMO-00 ","Credit Card",""
"TRN-10968","2025-10-12","CUST-1319","STO-01","EMP-0104","PROMO-00","Cash","190"
"TRN-10969","2022-01-09","CUST-1398","STO-03","EMP-0304","PROMO-02","Mobile Payment","510.3"
"TRN-10970","2022-08-31","CUST-1034","STO-02","EMP-0204","PROMO-01","Cash","242.25"
"TRN-10971","#N/A","CUST-1247","STO-03","EMP-0301","PROMO-00","Credit Card","845"
"TRN-10972","2022-02-23","#N/A","STO-01","EMP-0103","PROMO-00","Debit Card","285"
"TRN-10973","2026-03-03","CUST-1107","STO-02","EMP-0201","PROMO-00","Credit Card","58"
"TRN-10973","2026-03-03","CUST-1107","STO-02","EMP-0201","PROMO-00","Credit Card","58"
"TRN-10975","2022-06-30","CUST-1217","STO-03"," EMP-0301 ","PROMO-00","Mobile Payment","285"
"TRN-10976","2025-12-02","CUST-1132","STO-04","EMP-0402","PROMO-00","Cash","581"
"TRN-10977"," 2023-09-02 ","CUST-1101","STO-02","EMP-0204","PROMO-00","Credit Card","598"
"TRN-10978","2024-01-29","CUST-1255","STO-04","EMP-0404","PROMO-00","Credit Card","298"
"TRN-10979","2022-11-12","CUST-1249","STO-02","EMP-0201","PROMO-00","Cash","120"
"TRN-10980","2024-12-27","CUST-1193","STO-04","EMP-0402","PROMO-00","Mobile Payment","285"
"TRN-10981","2023-06-06","","STO-03","EMP-0302","PROMO-03","Mobile Payment","256.5"
"TRN-10982","2024-03-02","CUST-1088","STO-04","EMP-0402","PROMO-01","Debit Card","59.5"
"TRN-10983","2023-04-17","CUST-1256","STO-01","EMP-0101","PROMO-00","Debit Card","140"
"TRN-10984","2024-03-16","CUST-1316"," STO-01 ","EMP-0102","PROMO-00","Credit Card","85"
" TRN-10985 "," 2022-04-18 ","CUST-1015","STO-03","EMP-0301","PROMO-00","Credit Card","620"
"TRN-10986","2025-10-10","CUST-1057","STO-03","EMP-0304","PROMO-00","Cash","676"
"TRN-10987","2022-05-02","CUST-1112","STO-03","EMP-0303","PROMO-00","Cash","210"
"TRN-10988","2022-05-12","CUST-1297","STO-01","EMP-0101","PROMO-00","Credit Card","395"
"TRN-10989","2024-05-24","","STO-02","EMP-0203","PROMO-03","Debit Card","431.3"
"TRN-10989","2024-05-24","CUST-1301","STO-02","EMP-0203","PROMO-03","Debit Card","431.3"
"TRN-10991"," 2023-11-15 ","CUST-1037","STO-02","EMP-0203"," PROMO-03 ","Debit Card","228"
"TRN-10992","2024-03-30","CUST-1099","STO-03","EMP-0303","PROMO-00","Cash","420"
"TRN-10993","2022-06-17","CUST-1081","STO-03","EMP-0301","PROMO-03","Cash","384.75"
"TRN-10994","2024-11-29","CUST-1342","STO-02","EMP-0203","PROMO-03"," Debit Card ","323"
"TRN-10995","2025-03-01","CUST-1336","STO-04","EMP-0403","PROMO-00","Debit Card","560"
"TRN-10996","","CUST-1332","STO-02","EMP-0204","PROMO-00","Credit Card","621"
"TRN-10997","","CUST-1330","STO-03","EMP-0305","PROMO-03","Mobile Payment","674.5"
"TRN-10998","2023-10-02","CUST-1216","STO-04","EMP-0404","PROMO-00","Debit Card","670"
"","2024-04-09","CUST-1332","STO-04","EMP-0402","","Mobile Payment","176.7"
"TRN-11000","2023-10-03","CUST-1333","STO-03","EMP-0305","PROMO-00","Cash","204"
